full_name,gender,type,state,district,full_district,party,personal_twitter,official_twitter,partisan_lean_2018,partisan_lean_2020,last_name,first_name,middle_name,suffix,url,address,phone,contact_form,rss_url,facebook,youtube,youtube_id,bioguide_id,thomas_id,opensecrets_id,lis_id,fec_ids,cspan_id,govtrack_id,votesmart_id,ballotpedia_id,washington_post_id,icpsr_id,wikipedia_id
Al Green,M,rep,TX,9.0,TX-9,D,RepAlGreenTX,RepAlGreen,D+54.15,D+54.4,Green,Al,,,https://algreen.house.gov,2347 Rayburn House Office Building Washington DC 20515-4309,202-225-7508,,http://algreen.house.gov/rss.xml,repalgreen,RepAlGreen,UCFtgMZm1YUXaZ8OtOj-GDjA,G000553,1803.0,N00026686,,H4TX09095,1012969.0,400653,49680.0,Al Green,,20529.0,Al Green (politician)
Michael T. McCaul,M,rep,TX,10.0,TX-10,R,McCaulforTexas,RepMcCaul,R+18.51,R+18.54,McCaul,Michael,T.,,https://mccaul.house.gov,2001 Rayburn House Office Building Washington DC 20515-4310,202-225-2401,,,michaeltmccaul,MichaelTMcCaul,UCRw6sGE0PH7_FCeTT3PQRaA,M001157,1804.0,N00026460,,H4TX10093,1013056.0,400654,49210.0,Michael McCaul,,20530.0,Michael McCaul
August Pfluger,M,rep,TX,11.0,TX-11,R,AugustPfluger,RepPfluger,R+64.68,R+64.32,Pfluger,August,Lee,II,https://pfluger.house.gov,1531 Longworth House Office Building Washington DC 20515-4311,202-225-3605,,,,,,P000048,,,,H0TX11230,,456846,,,,,August Pfluger
Kay Granger,F,rep,TX,12.0,TX-12,R,GrangerCampaign,RepKayGranger,R+37.51,R+37.44,Granger,Kay,,,https://kaygranger.house.gov,1026 Longworth House Office Building Washington DC 20515-4312,202-225-5071,,http://kaygranger.house.gov/rss.xml,RepKayGranger,RepKayGranger,UCsRMtemAkyLh78MPES6gMVQ,G000377,1487.0,N00008799,,H6TX12060,45709.0,400157,334.0,Kay Granger,,29762.0,Kay Granger
Ronny Jackson,M,rep,TX,13.0,TX-13,R,RonnyJacksonTX,RepRonnyJackson,R+68.25,R+67.83,Jackson,Ronny,Lynn,,https://jackson.house.gov,118 Cannon House Office Building Washington DC 20515-4313,202-225-3706,,,,,,J000304,,,,H0TX13228,,456847,,Ronny Jackson,,,Ronny Jackson
"Randy K. Weber, Sr.",M,rep,TX,14.0,TX-14,R,WeberforTexas,TXRandy14,R+25.48,R+25.48,Weber,Randy,K.,Sr.,https://weber.house.gov,107 Cannon House Office Building Washington DC 20515-4314,202-225-2831,,http://weber.house.gov/rss.xml,TXRandy14,TXRandy14,UCJSZRrAcd5i1bHLjR66PZdg,W000814,2161.0,N00033539,,H2TX14149,79698.0,412574,102026.0,Randy Weber,,21360.0,Randy Weber
Vicente Gonzalez,M,rep,TX,15.0,TX-15,D,Vicentecongress,RepGonzalez,D+10.75,D+10.71,Gonzalez,Vicente,,,https://gonzalez.house.gov,113 Cannon House Office Building Washington DC 20515-4315,202-225-2531,,,USCongressmanVicenteGonzalez,,UC5H6oYLKQ_xIXO5CG7fh4hw,G000581,,N00038809,,H6TX15162,103568.0,412725,166483.0,Vicente Gonzalez Jr.,,21722.0,Vicente Gonzalez (politician)
Veronica Escobar,F,rep,TX,16.0,TX-16,D,vgescobar,RepEscobar,D+31.35,D+31.4,Escobar,Veronica,,,https://escobar.house.gov,1505 Longworth House Office Building Washington DC 20515-4316,202-225-4831,,,,,,E000299,,N00041702,,H8TX16109,,412825,99345.0,Veronica Escobar,,21917.0,Veronica Escobar
Pete Sessions,M,rep,TX,17.0,TX-17,R,SessionsTX17,,R+24.91,R+24.91,Sessions,Pete,A.,,https://sessions.house.gov,2204 Rayburn House Office Building Washington DC 20515-4317,202-225-6105,,http://sessions.house.gov/?a=rss.feed,,,,S000250,1525.0,N00005681,,H2TX03126,36807.0,400367,288.0,Pete Sessions,,29759.0,Pete Sessions
Sheila Jackson Lee,F,rep,TX,18.0,TX-18,D,sjl4hrc,JacksonLeeTX18,D+49.75,D+49.95,Jackson Lee,Sheila,,,https://jacksonlee.house.gov,2426 Rayburn House Office Building Washington DC 20515-4318,202-225-3816,,http://jacksonlee.house.gov/news/rss.aspx,CongresswomanSheilaJacksonLee,TX18SJL,UCi_S-mOZaEco2Zb9guf_8Iw,J000032,588.0,N00005818,,H4TX18054,36819.0,400199,21692.0,Sheila Jackson Lee,,29573.0,Sheila Jackson Lee
Jodey C. Arrington,M,rep,TX,19.0,TX-19,R,JodeyArrington,RepArrington,R+54.55,R+54.31,Arrington,Jodey,C.,,https://arrington.house.gov,1107 Longworth House Office Building Washington DC 20515-4319,202-225-4005,,,JodeyArrington,,,A000375,,N00038285,,H6TX19099,1016482.0,412726,155685.0,Jodey Arrington,,21700.0,Jodey Arrington
Joaquin Castro,M,rep,TX,20.0,TX-20,D,Castro4Congress,JoaquinCastrotx,D+18.52,D+18.5,Castro,Joaquin,,,https://castro.house.gov,2241 Rayburn House Office Building Washington DC 20515-4320,202-225-3236,,http://castro.house.gov/rss.xml,3.26421E+14,JoaquinCastroTX,UCsRxWnFdRiV2od1O5v5nEeQ,C001091,2163.0,N00033316,,H2TX35011,63974.0,412576,49227.0,Joaquin Castro,,21362.0,Joaquin Castro
Chip Roy,M,rep,TX,21.0,TX-21,R,chiproytx,RepChipRoy,R+19.65,R+19.67,Roy,Chip,,,https://roy.house.gov,1005 Longworth House Office Building Washington DC 20515-4321,202-225-4236,,,,,,R000614,,N00042268,,H8TX21307,,412826,177319.0,Chip Roy,,21961.0,Chip Roy
Troy E. Nehls,M,rep,TX,22.0,TX-22,R,SheriffTNehls,RepTroyNehls,R+19.41,R+19.44,Nehls,Troy,E.,,https://nehls.house.gov,1104 Longworth House Office Building Washington DC 20515-4322,202-225-5951,,,,,,N000026,,,,H0TX22302,,456848,188334.0,Troy Nehls,,,Troy Nehls
Tony Gonzales,M,rep,TX,23.0,TX-23,R,tonygonzalestx,RepTonyGonzales,R+4.28,R+4.34,Gonzales,Ernest,Anthony,,https://gonzales.house.gov,1009 Longworth House Office Building Washington DC 20515-4323,202-225-4511,,,,,,G000594,,,,H0TX35015,,456849,,,,,
Beth Van Duyne,F,rep,TX,24.0,TX-24,R,Bethvanduyne,RepBethVanDuyne,R+17.28,R+17.31,Van Duyne,Beth,Ann,,https://vanduyne.house.gov,1337 Longworth House Office Building Washington DC 20515-4324,202-225-6605,,,,,,V000134,,,,H0TX24209,,456850,79150.0,Beth Van Duyne,,,Beth Van Duyne
Roger Williams,M,rep,TX,25.0,TX-25,R,RogerWilliamsTX,RepRWilliams,R+22.98,R+22.99,Williams,Roger,,,https://williams.house.gov,1708 Longworth House Office Building Washington DC 20515-4325,202-225-9896,,http://williams.house.gov/rss.xml,RepRogerWilliams,,UCBtfmMMQarjtLB9U_pWMOhw,W000816,2165.0,N00030602,,"H2TX33040,S2TX00270",623742.0,412578,50112.0,Roger Williams,,21364.0,Roger Williams (American politician)
Michael C. Burgess,M,rep,TX,26.0,TX-26,R,DrBurgessTX,MichaelCBurgess,R+35.65,R+35.58,Burgess,Michael,C.,,https://burgess.house.gov,2161 Rayburn House Office Building Washington DC 20515-4326,202-225-7772,,http://burgess.house.gov/news/rss.aspx,michaelcburgess,michaelcburgessmd,UCvvO8lo-Nkc31cEEElqQvQw,B001248,1751.0,N00025219,,H2TX26093,1003620.0,400052,50120.0,,,20355.0,Michael C. Burgess
Michael Cloud,M,rep,TX,27.0,TX-27,R,MichaelJCloud,RepCloudTX,R+28.85,R+28.83,Cloud,Michael,,,https://cloud.house.gov,512 Cannon House Office Building Washington DC 20515-4327,202-225-7742,,,,,,C001115,,N00041882,,H8TX27049,10322.0,412746,177350.0,Michael Cloud (Texas),,21758.0,Michael Cloud
Henry Cuellar,M,rep,TX,28.0,TX-28,D,CuellarCampaign,RepCuellar,D+14.72,D+14.69,Cuellar,Henry,,,https://cuellar.house.gov,2372 Rayburn House Office Building Washington DC 20515-4328,202-225-1640,,http://cuellar.house.gov/news/rss.aspx,1.52569E+11,henrycuellar,UCVgEOdJx3tyILO9EjZ-heEQ,C001063,1807.0,N00024978,,H2TX23082,1013062.0,400657,5486.0,Henry Cuellar,,20533.0,Henry Cuellar
Sylvia R. Garcia,F,rep,TX,29.0,TX-29,D,LaCongresista,RepSylviaGarcia,D+35.75,D+35.83,Garcia,Sylvia,R.,,https://sylviagarcia.house.gov,1620 Longworth House Office Building Washington DC 20515-4329,202-225-1688,,,,,,G000587,,N00042282,,H8TX29052,,412827,49734.0,Sylvia Garcia,,21922.0,Sylvia Garcia
Eddie Bernice Johnson,F,rep,TX,30.0,TX-30,D,EddieBernice,RepEBJ,D+54.85,D+55.11,Johnson,Eddie,Bernice,,https://ebjohnson.house.gov,2306 Rayburn House Office Building Washington DC 20515-4330,202-225-8885,,http://ebjohnson.house.gov/common/rss//index.cfm?rss=21,CongresswomanEBJtx30,RepEddieBJohnson,UCVKp8BtjW708H4eXJJQgUYw,J000126,599.0,N00008122,,H2TX00015,23352.0,400204,27098.0,Eddie Bernice Johnson,,39305.0,Eddie Bernice Johnson
John R. Carter,M,rep,TX,31.0,TX-31,R,JudgeJohnCarter,JudgeCarter,R+21.25,R+21.26,Carter,John,R.,,https://carter.house.gov,2208 Rayburn House Office Building Washington DC 20515-4331,202-225-3864,,http://carter.house.gov/common/rss/?rss=40,judgecarter,repjohncarter,UC9pkaOrhPfouzkJ8oAdI-1w,C001051,1752.0,N00025095,,H2TX31044,1004257.0,400068,49296.0,John Carter,,20356.0,John Carter (Texas politician)
Colin Z. Allred,M,rep,TX,32.0,TX-32,D,ColinAllredTX,RepColinAllred,R+9.58,R+9.63,Allred,Colin,Z.,,https://allred.house.gov,114 Cannon House Office Building Washington DC 20515-4332,202-225-2231,,,,,,A000376,,N00040989,,H8TX32098,,412828,177357.0,Colin Allred,,21900.0,Colin Allred
Marc A. Veasey,M,rep,TX,33.0,TX-33,D,MarcVeasey,RepVeasey,D+42.09,D+42.21,Veasey,Marc,A.,,https://veasey.house.gov,2348 Rayburn House Office Building Washington DC 20515-4333,202-225-9897,,http://veasey.house.gov/rss.xml,CongressmanMarcVeasey,marcveasey,UC2CRp1KF5uljZyhDRPR-72Q,V000131,2166.0,N00033839,,H2TX33073,79466.0,412579,49671.0,Mark Veasey,,21365.0,Marc Veasey
Filemon Vela,M,rep,TX,34.0,TX-34,D,FilemonVela,RepFilemonVela,D+16.15,D+16.12,Vela,Filemon,,,https://vela.house.gov,307 Cannon House Office Building Washington DC 20515-4334,202-225-9901,,http://vela.house.gov/rss.xml,USCongressmanFilemonVela,RepFilemonVela,,V000132,2167.0,N00034349,,H2TX27190,95434.0,412580,137719.0,Filemon Vela,,21366.0,Filemon Vela Jr.
Lloyd Doggett,M,rep,TX,35.0,TX-35,D,LloydDoggettTX,RepLloydDoggett,D+26.19,D+26.2,Doggett,Lloyd,A.,,https://doggett.house.gov,2307 Rayburn House Office Building Washington DC 20515-4335,202-225-4865,,http://doggett.house.gov/index.php/component/ninjarsssyndicator/?feed_id=1&amp;format=raw,lloyddoggett,doggett,UCN-kiLKyHPcfRVZ28sAHS_g,D000399,303.0,N00006023,,H4TX10028,36810.0,400111,21689.0,Lloyd Doggett,,29571.0,Lloyd Doggett
Brian Babin,M,rep,TX,36.0,TX-36,R,Babin4Congress,RepBrianBabin,R+52.71,R+52.5,Babin,Brian,,,https://babin.house.gov,2236 Rayburn House Office Building Washington DC 20515-4336,202-225-1555,,,RepBrianBabin,,UCPVEZgw-VbDRbLV1MRGVQNQ,B001291,2270.0,N00005736,,H6TX02079,44883.0,412655,360.0,Brian Babin,,21551.0,Brian Babin
Blake D. Moore,M,rep,UT,1.0,UT-1,R,ElectBlakeMoore,RepBlakeMoore,R+40.52,R+39.4,Moore,Blake,David,,https://blakemoore.house.gov,1320 Longworth House Office Building Washington DC 20515-4401,202-225-0453,,,,,,M001213,,,,H0UT01205,,456851,,,,,Blake Moore
Chris Stewart,M,rep,UT,2.0,UT-2,R,StewartforUtah,RepChrisStewart,R+25.58,R+24.44,Stewart,Chris,,,https://stewart.house.gov,166 Cannon House Office Building Washington DC 20515-4402,202-225-9730,,http://stewart.house.gov/rss.xml,RepChrisStewart,repchrisstewart,UCKYqzTvmQVWys-WhrCkbyPw,S001192,2168.0,N00033932,,H2UT02324,68466.0,412581,135930.0,Chris Stewart,,21367.0,Chris Stewart (politician)
John R. Curtis,M,rep,UT,3.0,UT-3,R,CurtisUT,RepJohnCurtis,R+38.85,R+37.73,Curtis,John,R.,,https://curtis.house.gov,2400 Rayburn House Office Building Washington DC 20515-4403,202-225-7751,,,RepJohnCurtis,,UChAQ4MD-HigmGnImSoAKBVA,C001114,,N00041221,,H8UT03238,,412740,123390.0,John Curtis (Utah),,21755.0,John Curtis (Utah politician)
Burgess Owens,M,rep,UT,4.0,UT-4,R,BurgessOwens,RepBurgessOwens,R+20.12,R+18.96,Owens,Clarence,,,https://owens.house.gov,1039 Longworth House Office Building Washington DC 20515-4404,202-225-3011,,,,,,O000086,,,,H0UT04076,,456852,,Burgess Owens,,,Burgess Owens
Robert J. Wittman,M,rep,VA,1.0,VA-1,R,ReElectWittman,RobWittman,R+16.99,R+9.91,Wittman,Robert,J.,,https://wittman.house.gov,2055 Rayburn House Office Building Washington DC 20515-4601,202-225-4261,,http://www.wittman.house.gov/index.php?format=feed&amp;type=rss,RepRobWittman,RobWittman,UCIqIb-OaTbkIdU426eYIdPg,W000804,1886.0,N00029459,,H8VA01147,1028089.0,412255,58133.0,Robert J. Wittman,,20756.0,Rob Wittman
Elaine G. Luria,F,rep,VA,2.0,VA-2,D,ElaineLuriaVA,RepElaineLuria,R+7.79,R+0.65,Luria,Elaine,G.,,https://luria.house.gov,412 Cannon House Office Building Washington DC 20515-4602,202-225-4215,,,,,,L000591,,N00042293,,H8VA02111,,412830,179677.0,Elaine Luria,,21941.0,Elaine Luria
"Robert C. ""Bobby"" Scott",M,rep,VA,3.0,VA-3,D,BobbyScott4VA3,BobbyScott,D+28.48,D+35.18,Scott,Robert,C.,,https://bobbyscott.house.gov,2328 Rayburn House Office Building Washington DC 20515-4603,202-225-8351,,http://www.house.gov/index.php?format=feed&amp;type=rss,RepBobbyScott,repbobbyscott,UCdNNcpw8arCsUp55JwK_QAA,S000185,1037.0,N00002147,,H6VA01117,25888.0,400364,27117.0,Robert C. Scott,,39307.0,Bobby Scott (politician)
A. Donald McEachin,M,rep,VA,4.0,VA-4,D,Donald_McEachin,RepMcEachin,D+16.91,D+23.87,McEachin,A.,Donald,,https://mceachin.house.gov,314 Cannon House Office Building Washington DC 20515-4604,202-225-6365,,,RepMcEachin,,UCMoPYHuZ3fZho0ZixZCfiFg,M001200,,N00039327,,H6VA04061,103621.0,412728,8230.0,Donald McEachin,,21736.0,Donald McEachin
Bob Good,M,rep,VA,5.0,VA-5,R,GoodForCongress,RepBobGood,R+14.35,R+7.25,Good,Robert,G.,,https://good.house.gov,1213 Longworth House Office Building Washington DC 20515-4605,202-225-4711,,,,,,G000595,,,,H0VA05160,,456853,,,,,Bob Good
Ben Cline,M,rep,VA,6.0,VA-6,R,Cline4Virginia,RepBenCline,R+27.72,R+20.8,Cline,Ben,,,https://cline.house.gov,2443 Rayburn House Office Building Washington DC 20515-4606,202-225-5431,,,,,,C001118,,N00042296,,H8VA06104,,412832,50959.0,Ben Cline,,21908.0,Ben Cline
Abigail Davis Spanberger,F,rep,VA,7.0,VA-7,D,SpanbergerVA07,RepSpanberger,R+12.59,R+5.47,Spanberger,Abigail,Davis,,https://spanberger.house.gov,1431 Longworth House Office Building Washington DC 20515-4607,202-225-2815,,,,,,S001209,,N00041418,,H8VA07094,,412833,179682.0,Abigail Spanberger,,21966.0,Abigail Spanberger
"Donald S. Beyer, Jr.",M,rep,VA,8.0,VA-8,D,DonBeyerVA,RepDonBeyer,D+42.58,D+48.81,Beyer,Donald,S.,Jr.,https://beyer.house.gov,1119 Longworth House Office Building Washington DC 20515-4608,202-225-4376,,,RepDonBeyer,,UCPJGVbOVcAVGiBwq8qr_T9w,B001292,2272.0,N00036018,,H4VA08224,21141.0,412657,1707.0,Don Beyer,,21554.0,Don Beyer
H. Morgan Griffith,M,rep,VA,9.0,VA-9,R,MorganGriffith,RepMGriffith,R+41.82,R+35.26,Griffith,H.,Morgan,,https://morgangriffith.house.gov,2202 Rayburn House Office Building Washington DC 20515-4609,202-225-3861,,http://morgangriffith.house.gov/news/rss.aspx,RepMorganGriffith,RepMorganGriffith,UCzxqD7EY_Rdvbc0spbaYkJA,G000568,2070.0,N00032029,,H0VA09055,62766.0,412485,5148.0,Morgan Griffith,,21191.0,Morgan Griffith
Jennifer Wexton,F,rep,VA,10.0,VA-10,D,JenniferWexton,RepWexton,D+1.55,D+8.67,Wexton,Jennifer,,,https://wexton.house.gov,1217 Longworth House Office Building Washington DC 20515-4610,202-225-5136,,,,,,W000825,,N00041002,,H8VA10106,,412834,147013.0,Jennifer Wexton,,21983.0,Jennifer Wexton
Gerald E. Connolly,M,rep,VA,11.0,VA-11,D,ElectConnolly,GerryConnolly,D+30.25,D+36.89,Connolly,Gerald,E.,,https://connolly.house.gov,2238 Rayburn House Office Building Washington DC 20515-4611,202-225-1492,,http://connolly.house.gov/common/rss//index.cfm?rss=44,CongressmanGerryConnolly,repconnolly,UC4WG9PlmoOeSLIuyVjs-RSA,C001078,1959.0,N00029891,,H8VA11062,1015936.0,412272,95078.0,Gerald Connolly,,20952.0,Gerry Connolly
Stacey E. Plaskett,F,rep,VI,0.0,VI-1,D,NaN,staceyplaskett,NaN,NaN,Plaskett,Stacey,E.,,https://plaskett.house.gov,2404 Rayburn House Office Building Washington DC 20515-5500,202-225-1790,,,repstaceyplaskett,,UC3V7biFZHDFHDFZy6cCSZUA,P000610,2274.0,N00035000,,H2VI00082,79090.0,412659,155929.0,,,,Stacey Plaskett
Peter Welch,M,rep,VT,0.0,VT-1,D,WelchForVT,PeterWelch,D+24.2,D+23.93,Welch,Peter,,,https://welch.house.gov,2187 Rayburn House Office Building Washington DC 20515-4500,202-225-4115,,http://www.welch.house.gov/index.php?format=feed&amp;type=rss,PeterWelch,reppeterwelch,UC0YfApJx6qNaAQ-ir93U8xA,W000800,1879.0,N00000515,,"H6VT00160,H8VT00034",1019990.0,412239,51272.0,Peter Welch,,20750.0,Peter Welch
Suzan K. DelBene,F,rep,WA,1.0,WA-1,D,SuzanDelBene,RepDelBene,D+10.67,D+14.44,DelBene,Suzan,K.,,https://delbene.house.gov,2330 Rayburn House Office Building Washington DC 20515-4701,202-225-6311,,http://delbene.house.gov/rss.xml,RepDelBene,,UCd00b7TpKDZIr-Ujhaktvjg,D000617,2096.0,N00030693,,H0WA08046,1033929.0,412505,126272.0,Suzan DelBene,,31101.0,Suzan DelBene
Rick Larsen,M,rep,WA,2.0,WA-2,D,larsenrick,RepRickLarsen,D+18.01,D+21.71,Larsen,Rick,,,https://larsen.house.gov,2163 Rayburn House Office Building Washington DC 20515-4702,202-225-2605,,http://larsen.house.gov/rss.xml,RepRickLarsen,congressmanlarsen,UCMv7LsJtiyO4AJcbRux5CxQ,L000560,1675.0,N00009759,,H0WA02080,86610.0,400232,56231.0,Rick Larsen,,20145.0,Rick Larsen
Jaime Herrera Beutler,F,rep,WA,3.0,WA-3,R, JaimeForUSRep,HerreraBeutler,R+9.29,R+5.5,Herrera Beutler,Jaime,,,https://jhb.house.gov,2352 Rayburn House Office Building Washington DC 20515-4703,202-225-3536,,http://herrerabeutler.house.gov/news/rss.aspx,herrerabeutler,RepHerreraBeutler,UCJEgiA9clfx0amrQUj0aBTQ,H001056,2071.0,N00031559,,H0WA03187,95198.0,412486,101907.0,Jaime Herrera Beutler,,21187.0,Jaime Herrera Beutler
Dan Newhouse,M,rep,WA,4.0,WA-4,R,Newhouse4Rep,RepNewhouse,R+26.26,R+22.61,Newhouse,Dan,,,https://newhouse.house.gov,504 Cannon House Office Building Washington DC 20515-4704,202-225-5816,,,RepNewhouse,,UCllbsv_aoIaPS6W3aSonZlw,N000189,2275.0,N00036403,,H4WA04104,78315.0,412660,51522.0,Dan Newhouse,,21556.0,Dan Newhouse
Cathy McMorris Rodgers,F,rep,WA,5.0,WA-5,R,TeamCMR,CathyMcMorris,R+15.79,R+12.04,Rodgers,Cathy,McMorris,,https://mcmorris.house.gov,1035 Longworth House Office Building Washington DC 20515-4705,202-225-2006,,http://mcmorris.house.gov/common/rss/?rss=96,mcmorrisrodgers,mcmorrisrodgers,UCRp0lwIxAhq2Ia9_YgRWUkg,M001159,1809.0,N00026314,,H4WA05077,1013063.0,400659,3217.0,Cathy McMorris Rodgers,,20535.0,Cathy McMorris Rodgers
Derek Kilmer,M,rep,WA,6.0,WA-6,D,DerekKilmer,RepDerekKilmer,D+9.37,D+13.15,Kilmer,Derek,,,https://kilmer.house.gov,2059 Rayburn House Office Building Washington DC 20515-4706,202-225-5916,,http://kilmer.house.gov/rss.xml,derek.kilmer,,,K000381,2169.0,N00034453,,H2WA06129,68310.0,412583,51516.0,Derek Kilmer,,21368.0,Derek Kilmer
Pramila Jayapal,F,rep,WA,7.0,WA-7,D,PramilaJayapal,RepJayapal,D+63.17,D+65.78,Jayapal,Pramila,,,https://jayapal.house.gov,2346 Rayburn House Office Building Washington DC 20515-4707,202-225-3106,,,RepJayapal,,UCmyD0_-2Oowkfwc_Raghclw,J000298,,N00038858,,H6WA07458,9267128.0,412730,153141.0,Pramila Jayapal,,21726.0,Pramila Jayapal
Kim Schrier,F,rep,WA,8.0,WA-8,D,DrKimSchrier,RepKimSchrier,R+1.26,D+2.55,Schrier,Kim,,,https://schrier.house.gov,1123 Longworth House Office Building Washington DC 20515-4708,202-225-7761,,,,,,S001216,,N00041606,,H8WA08189,,412835,181124.0,Kim Schrier,,21962.0,Kim Schrier
Adam Smith,M,rep,WA,9.0,WA-9,D,electadamsmith,RepAdamSmith,D+40.57,D+43.88,Smith,Adam,,,https://adamsmith.house.gov,2264 Rayburn House Office Building Washington DC 20515-4709,202-225-8901,,http://www.house.gov/news/rss.aspx,RepAdamSmith,CongressmanAdamSmith,UCcrHso483LOfC6WwDnzAh-g,S000510,1528.0,N00007833,,H6WA09025,44329.0,400379,845.0,Adam Smith,,29768.0,Adam Smith (politician)
Marilyn Strickland,F,rep,WA,10.0,WA-10,D,StricklandforWA,RepStricklandWA,D+8.87,D+12.65,Strickland,Marilyn,,,https://strickland.house.gov,1004 Longworth House Office Building Washington DC 20515-4710,202-225-9740,,,,,,S001159,,,,H0WA10034,,456854,,,,,Marilyn Strickland
Bryan Steil,M,rep,WI,1.0,WI-1,R,BryanSteil,RepBryanSteil,R+11.49,R+12.84,Steil,Bryan,,,https://steil.house.gov,1526 Longworth House Office Building Washington DC 20515-4901,202-225-3031,,,,,,S001213,,N00043379,,H8WI01156,,412836,181289.0,Bryan Steil,,21970.0,Bryan Steil
Mark Pocan,M,rep,WI,2.0,WI-2,D,MarkPocan,RepMarkPocan,D+33.91,D+32.59,Pocan,Mark,,,https://pocan.house.gov,1727 Longworth House Office Building Washington DC 20515-4902,202-225-2906,,http://pocan.house.gov/rss.xml,repmarkpocan,repmarkpocan,UCz5b47WER_u3dUGV_Zi70dQ,P000607,2171.0,N00033549,,H2WI02124,79688.0,412585,26238.0,Mark Pocan,,21370.0,Mark Pocan
Ron Kind,M,rep,WI,3.0,WI-3,D,KindforCongress,RepRonKind,R+2.56,R+3.91,Kind,Ron,James,,https://kind.house.gov,1502 Longworth House Office Building Washington DC 20515-4903,202-225-5506,,http://kind.house.gov/common/rss/?rss=52,repronkind,RepRonKind,UC0_BilariURHwSHf9baGykg,K000188,1498.0,N00004403,,H6WI03099,45870.0,400218,630.0,Ron Kind,,29769.0,Ron Kind
Gwen Moore,F,rep,WI,4.0,WI-4,D,Gwen4Congress,RepGwenMoore,D+48.74,D+47.46,Moore,Gwen,,,https://gwenmoore.house.gov,2252 Rayburn House Office Building Washington DC 20515-4904,202-225-4572,,http://gwenmoore.house.gov/common/rss/index.cfm?rss=49,GwenSMoore,RepGwenMoore,UCCs9o1XaSsCsqNpO0iO0_Ew,M001160,1811.0,N00026914,,H4WI04183,42548.0,400661,3457.0,Gwen Moore,,20537.0,Gwen Moore
Scott Fitzgerald,M,rep,WI,5.0,WI-5,R,FitzgeraldForWI,RepFitzgerald,R+24.49,R+25.82,Fitzgerald,Scott,L.,,https://fitzgerald.house.gov,1507 Longworth House Office Building Washington DC 20515-4905,202-225-5101,,,,,,F000471,,,,H0WI05113,,456855,3446.0,,,,Scott L. Fitzgerald
Glenn Grothman,M,rep,WI,6.0,WI-6,R,GrothmanforWI,RepGrothman,R+16.93,R+18.27,Grothman,Glenn,,,https://grothman.house.gov,1427 Longworth House Office Building Washington DC 20515-4906,202-225-2476,,,RepGrothman,,UCui4k83Cot4aeVW_8T33fgg,G000576,2276.0,N00036409,,H4WI06048,77282.0,412661,3493.0,Glenn Grothman,,21559.0,Glenn Grothman
Thomas P. Tiffany,M,rep,WI,7.0,WI-7,R,TomTiffanyWI,,R+17.86,R+19.2,Tiffany,Thomas,P.,,https://tiffany.house.gov,1719 Longworth House Office Building Washington DC 20515-4907,202-225-3365,,,,,,T000165,,N00045307,,H0WI07101,,456791,,Tom Tiffany,,,Tom Tiffany
Mike Gallagher,M,rep,WI,8.0,WI-8,R,MikeforWI,RepGallagher,R+16.19,R+17.54,Gallagher,Mike,,,https://gallagher.house.gov,1230 Longworth House Office Building Washington DC 20515-4908,202-225-5665,,,RepMikeGallagher,,,G000579,,N00039330,,H6WI08155,104067.0,412731,171843.0,Michael Gallagher (Wisconsin),,21720.0,Mike Gallagher (American politician)
David B. McKinley,M,rep,WV,1.0,WV-1,R,NaN,RepMcKinley,R+30.43,R+33.3,McKinley,David,B.,,https://mckinley.house.gov,2239 Rayburn House Office Building Washington DC 20515-4801,202-225-4172,,http://mckinley.house.gov/common/rss//index.cfm?rss=49,RepMcKinley,RepDavidMcKinley,UCt7BWx4b8ubXa-PneAu103g,M001180,2074.0,N00031681,,H0WV01072,9269013.0,412487,117396.0,David McKinley,,21188.0,David McKinley
Alexander Mooney,M,rep,WV,2.0,WV-2,R,MooneyforWV,RepAlexMooney,R+25.39,R+28.32,Mooney,Alexander,X.,,https://mooney.house.gov,2228 Rayburn House Office Building Washington DC 20515-4802,202-225-2711,,,CongressmanAlexMooney,,UCw9CGkF4Re3areluI43TGyA,M001195,2277.0,N00033814,,H4WV02080,76588.0,412662,145943.0,Alexander Mooney,,21557.0,Alex Mooney
Carol D. Miller,F,rep,WV,3.0,WV-3,R,CarolMillerWV,RepCarolMiller,R+37.33,R+40.11,Miller,Carol,D.,,https://miller.house.gov,465 Cannon House Office Building Washington DC 20515-4803,202-225-3452,,,,,,M001205,,N00041542,,H8WV03097,,412837,52123.0,Carol Miller (West Virginia),,21946.0,Carol Miller (politician)
